temps_s,temperature_C
478.936,23.34
479.437,23.25
479.939,23.25
480.441,23.25
480.942,23.25
481.443,23.25
481.945,23.25
482.447,23.25
482.948,23.25
483.450,23.25
483.951,23.25
484.453,23.25
484.954,23.25
485.456,23.25
485.957,23.25
486.459,23.17
486.961,23.25
487.462,23.25
487.963,23.25
488.465,23.25
488.967,23.25
489.468,23.25
489.970,23.25
490.471,23.25
490.973,23.25
491.474,23.25
491.976,23.25
492.477,23.25
492.979,23.17
493.480,23.25
493.982,23.25
494.483,23.25
494.985,23.25
495.486,23.25
495.988,23.25
496.489,23.25
496.991,23.25
497.492,23.25
497.994,23.25
498.495,23.25
498.997,23.25
499.498,23.25
500.000,23.17
500.502,23.25
501.003,23.25
501.504,23.25
502.006,23.25
502.508,23.25
503.009,23.25
503.510,23.17
504.012,23.25
504.514,23.17
505.015,23.17
505.516,23.17
506.018,23.17
506.520,23.17
507.021,23.17
507.522,23.17
508.024,23.17
508.526,23.17
509.027,23.17
509.528,23.17
510.030,23.17
510.532,23.17
511.034,23.17
511.534,23.17
512.036,23.17
512.538,23.17
513.040,23.17
513.540,23.17
514.042,23.17
514.544,23.17
515.046,23.17
515.546,23.17
516.048,23.17
516.550,23.17
517.052,23.17
517.553,23.17
518.054,23.17
518.556,23.17
519.058,23.17
519.559,23.17
520.060,23.17
520.562,23.17
521.064,23.17
521.566,23.17
522.066,23.17
522.568,23.17
523.070,23.17
523.572,23.17
524.072,23.17
524.574,23.17
525.076,23.17
525.578,23.17
526.078,23.17
526.580,23.17
527.082,23.17
527.584,23.17
528.084,23.17
528.586,23.17
529.088,23.08
529.590,23.17
530.090,23.17
530.592,23.17
531.094,23.17
531.596,23.17
532.097,23.08
532.598,23.17
533.100,23.17
533.602,23.17
534.103,23.17
534.604,23.17
535.106,23.17
535.608,23.17
536.109,23.17
536.610,23.17
537.112,23.17
537.614,23.17
538.115,23.17
538.616,23.17
539.118,23.17
539.620,23.17
540.121,23.17
540.622,23.17
541.124,23.17
541.626,23.17
542.127,23.17
542.629,23.17
543.130,23.17
543.632,23.17
544.133,23.17
544.635,23.17
545.136,23.17
545.638,23.17
546.140,23.08
546.641,23.17
547.142,23.17
547.644,23.08
548.146,23.08
548.647,23.08
549.148,23.17
549.650,23.08
550.152,23.08
550.653,23.08
551.155,23.08
551.656,23.08
552.158,23.08
552.659,23.08
553.161,23.08
553.662,23.08
554.164,23.08
554.665,23.08
555.167,23.08
555.668,23.08
556.170,23.08
556.671,23.08
557.173,23.08
557.674,23.08
558.176,23.08
558.677,23.08
559.179,23.08
559.680,23.08
560.182,23.08
560.683,23.08
561.185,23.08
561.686,23.08
562.188,23.08
562.689,23.08
563.191,23.08
563.692,23.08
564.194,23.08
564.695,23.08
565.197,23.08
565.699,23.08
566.200,23.08
566.701,23.08
567.203,23.08
567.705,23.08
568.206,23.08
568.707,23.08
569.209,23.08
569.711,23.08
570.212,23.08
570.713,23.08
571.215,23.08
571.717,23.08
572.218,23.08
572.719,23.08
573.221,23.08
573.723,23.08
574.224,23.08
574.725,23.08
575.227,23.08
575.729,23.08
576.230,23.08
576.732,23.08
577.233,23.08
577.735,23.08
578.236,23.00
578.738,23.08
579.239,23.08
579.741,23.08
580.242,23.08
580.744,23.08
581.245,23.08
581.747,23.08
582.249,23.08
582.750,23.08
583.251,23.08
583.753,23.08
584.255,23.08
584.756,23.08
585.257,23.08
585.759,23.08
586.261,23.08
586.762,23.08
587.263,23.08
587.765,23.08
588.267,23.08
588.768,23.08
589.269,23.08
589.771,23.08
590.273,23.08
590.774,23.08
591.275,23.08
591.777,23.08
592.279,23.08
592.780,23.08
593.281,23.08
593.783,23.08
594.285,23.08
594.786,23.08
595.287,23.08
595.789,23.08
596.291,23.08
596.793,23.00
597.293,23.08
597.795,23.08
598.297,23.08
598.799,23.00
599.299,23.08
599.801,23.08
600.303,23.08
600.805,23.08
601.305,23.08
601.807,23.08
602.309,23.08
602.811,23.08
603.311,23.00
603.813,23.00
604.315,23.00
604.817,23.00
605.317,23.08
605.819,23.00
606.321,23.00
606.823,23.00
607.324,23.08
607.825,23.08
608.327,23.00
608.829,23.08
609.330,23.00
609.831,23.00
610.333,23.00
610.835,23.00
611.336,23.00
611.837,23.08
612.339,23.00
612.841,23.00
613.342,23.00
613.843,23.00
614.345,23.00
614.847,23.00
615.348,23.00
615.849,23.00
616.351,23.00
616.853,23.00
617.354,23.00
617.855,23.00
618.357,23.00
618.859,23.00
619.360,23.00
619.861,23.00
620.363,23.00
620.865,23.00
621.367,23.00
621.867,23.00
622.369,23.00
622.871,23.00
623.373,23.00
623.873,23.00
624.375,23.00
624.877,23.00
625.379,23.00
625.879,23.00
626.381,23.00
626.883,23.00
627.385,23.00
627.885,23.00
628.387,23.00
628.889,23.00
629.391,23.00
629.891,23.00
630.393,23.00
630.895,23.00
631.397,23.00
631.897,23.00
632.399,23.00
632.901,23.00
633.403,23.00
633.903,23.00
634.405,23.00
634.907,23.00
635.409,23.00
635.909,23.00
636.411,23.00
636.913,23.00
637.415,23.00
637.916,23.00
638.417,23.00
638.919,23.00
639.421,23.00
639.922,23.00
640.423,23.00
640.925,23.00
641.427,23.00
641.928,23.00
642.429,23.00
642.931,23.00
643.433,23.00
643.934,23.00
644.435,23.00
644.937,23.00
645.439,23.00
645.940,23.00
646.441,23.00
646.943,23.00
647.445,23.00
647.946,23.00
648.447,23.00
648.949,23.00
649.451,23.00
649.952,23.00
650.453,23.00
650.955,23.00
651.457,23.00
651.958,23.00
652.459,23.00
652.961,23.00
653.463,23.00
653.964,23.00
654.465,23.00
654.967,23.00
655.469,23.00
655.971,23.00
656.471,22.91
656.973,23.00
657.475,23.00
657.977,23.00
658.477,23.00
658.979,23.00
659.481,22.91
659.983,23.00
660.483,22.91
660.985,23.00
661.487,23.00
661.989,23.00
662.489,23.00
662.991,23.00
663.493,23.00
663.995,23.00
664.495,23.00
664.997,23.00
665.499,23.00
666.001,23.00
666.501,23.00
667.003,23.00
667.505,23.00
668.007,23.00
668.508,23.00
669.009,23.00
669.511,23.00
670.013,23.00
670.514,23.00
671.015,23.00
671.517,23.00
672.019,23.00
672.520,23.00
673.021,22.91
673.523,23.00
674.025,23.00
674.526,23.00
675.027,23.00
675.529,23.00
676.031,23.00
676.532,23.00
677.033,23.00
677.535,22.91
678.037,23.00
678.538,23.00
679.039,23.00
679.541,23.00
680.043,23.00
680.544,23.00
681.045,23.00
681.547,23.00
682.049,23.00
682.550,23.00
683.051,23.00
683.553,22.91
684.055,23.00
684.556,23.00
685.057,23.00
685.559,23.00
686.061,23.00
686.562,23.00
687.063,23.00
687.565,23.00
688.067,23.00
688.568,22.91
689.069,22.91
689.571,23.00
690.073,23.00
690.574,23.00
691.075,23.00
691.577,22.91
692.079,23.00
692.580,22.91
693.081,23.00
693.583,23.00
694.085,23.00
694.586,22.91
695.087,23.00
695.589,22.91
696.091,22.91
696.593,23.00
697.093,22.91
697.595,22.91
698.097,22.91
698.599,22.91
699.100,22.91
699.601,22.91
700.103,22.91
700.605,22.91
701.106,22.91
701.607,22.91
702.109,22.91
702.611,22.91
703.112,22.91
703.613,22.91
704.115,22.91
704.617,22.91
705.118,22.91
705.619,22.91
706.121,22.91
706.623,22.91
707.125,22.91
707.625,22.91
708.127,22.91
708.629,22.91
709.131,22.91
709.631,22.91
710.133,22.91
710.635,22.91
711.137,22.91
711.637,22.91
712.139,22.91
712.641,22.91
713.143,22.91
713.643,22.91
714.145,22.91
714.647,22.91
715.149,22.91
715.650,22.91
716.151,22.91
716.653,22.91
717.155,22.91
717.656,22.91
718.157,22.91
718.659,22.91
719.161,22.91
719.662,22.91
720.163,22.91
720.665,22.91
721.167,22.91
721.668,22.91
722.169,22.91
722.671,22.91
723.173,22.91
723.674,22.91
724.176,22.91
724.677,22.91
725.179,22.91
725.681,22.91
726.182,22.91
726.683,22.91
727.185,22.91
727.687,22.91
728.188,22.91
728.689,22.91
729.191,22.91
729.693,22.91
730.194,22.91
730.695,22.91
731.197,22.91
731.699,22.91
732.200,22.91
732.702,22.91
733.203,22.91
733.705,22.91
734.206,22.91
734.708,22.91
735.209,22.91
735.711,22.82
736.212,22.91
736.714,22.91
737.215,22.91
737.717,22.91
738.218,22.91
738.720,22.91
739.221,22.91
739.723,22.91
740.224,22.91
740.726,22.91
741.228,22.91
741.729,22.82
742.230,22.91
742.732,22.91
743.234,22.91
743.735,22.91
744.236,22.91
744.738,22.91
745.240,22.91
