temps_s,temperature_C
387.155,34.09
387.656,34.09
388.158,34.09
388.660,34.09
389.161,34.09
389.663,34.09
390.164,34.09
390.666,34.09
391.167,34.09
391.669,34.09
392.170,34.09
392.672,34.09
393.173,34.09
393.675,34.09
394.176,34.09
394.678,34.09
395.179,34.09
395.681,34.09
396.182,34.09
396.684,34.11
397.185,34.09
397.687,34.11
398.188,34.11
398.690,34.09
399.191,34.09
399.693,34.09
400.194,34.11
400.696,34.09
401.197,34.09
401.699,34.09
402.200,34.09
402.702,34.09
403.203,34.09
403.705,34.09
404.206,34.09
404.708,34.09
405.209,34.09
405.711,34.07
406.212,34.07
406.714,34.09
407.215,34.07
407.717,34.07
408.218,34.09
408.720,34.09
409.221,34.09
409.723,34.09
410.224,34.09
410.726,34.09
411.228,34.09
411.729,34.09
412.230,34.09
412.732,34.09
413.234,34.11
413.735,34.11
414.237,34.11
414.738,34.11
415.240,34.13
415.741,34.11
416.243,34.11
416.744,34.11
417.246,34.11
417.747,34.11
418.249,34.13
418.750,34.11
419.252,34.13
419.753,34.11
420.255,34.13
420.756,34.13
421.258,34.13
421.759,34.13
422.261,34.13
422.762,34.13
423.264,34.13
423.765,34.13
424.267,34.13
424.768,34.13
425.270,34.13
425.771,34.13
426.273,34.16
426.775,34.16
427.276,34.16
427.777,34.16
428.279,34.16
428.781,34.18
429.282,34.16
429.783,34.16
430.285,34.16
430.787,34.16
431.288,34.16
431.789,34.16
432.291,34.16
432.793,34.16
433.294,34.16
433.795,34.16
434.297,34.16
434.799,34.16
435.301,34.16
435.801,34.13
436.303,34.13
436.805,34.13
437.307,34.16
437.807,34.16
438.309,34.16
438.811,34.16
439.313,34.16
439.813,34.16
440.315,34.16
440.817,34.16
441.319,34.16
441.820,34.16
442.321,34.16
442.823,34.16
443.325,34.16
443.827,34.18
444.327,34.18
444.829,34.18
445.331,34.18
445.833,34.18
446.333,34.20
446.835,34.20
447.337,34.20
447.839,34.20
448.339,34.20
448.841,34.20
449.343,34.20
449.845,34.20
450.345,34.20
450.847,34.18
451.349,34.20
451.851,34.20
452.351,34.20
452.853,34.18
453.355,34.18
453.857,34.23
454.357,34.18
454.859,34.18
455.361,34.18
455.863,34.18
456.364,34.18
456.865,34.20
457.367,34.20
457.869,34.20
458.370,34.20
458.871,34.20
459.373,34.20
459.875,34.23
460.376,34.23
460.877,34.23
461.379,34.23
461.881,34.23
462.382,34.25
462.883,34.23
463.385,34.23
463.887,34.25
464.388,34.25
464.889,34.25
465.391,34.23
465.893,34.20
466.394,34.20
466.896,34.20
467.397,34.20
467.899,34.18
468.401,34.18
468.902,34.18
469.403,34.18
469.905,34.20
470.407,34.20
470.908,34.20
471.409,34.18
471.911,34.18
472.413,34.20
472.914,34.20
473.415,34.20
473.917,34.20
474.419,34.20
474.920,34.23
475.421,34.23
475.923,34.23
476.425,34.25
476.926,34.25
477.427,34.23
477.929,34.25
478.431,34.23
478.932,34.25
479.433,34.23
479.935,34.23
