temps_s,temperature_C
724.172,31.48
724.673,31.48
725.175,31.48
725.676,31.48
726.178,31.48
726.679,31.48
727.181,31.48
727.682,31.51
728.184,31.51
728.685,31.51
729.187,31.51
729.688,31.51
730.190,31.51
730.691,31.51
731.193,31.51
731.694,31.48
732.196,31.54
732.698,31.51
733.199,31.51
733.700,31.48
734.202,31.51
734.704,31.51
735.205,31.48
735.706,31.51
736.208,31.51
736.710,31.51
737.211,31.51
737.713,31.51
738.214,31.48
738.716,31.51
739.217,31.51
739.719,31.51
740.220,31.51
740.722,31.51
741.223,31.51
741.725,31.51
742.226,31.51
742.728,31.51
743.230,31.51
743.731,31.48
744.232,31.48
744.734,31.51
745.236,31.51
745.737,31.51
746.238,31.51
746.740,31.51
747.242,31.51
747.743,31.48
748.244,31.51
748.746,31.51
749.248,31.51
749.749,31.51
750.250,31.48
750.752,31.48
751.254,31.51
751.755,31.51
752.256,31.51
752.758,31.51
753.260,31.51
753.761,31.51
754.262,31.51
754.764,31.51
755.266,31.51
755.768,31.51
756.268,31.51
756.770,31.48
757.272,31.48
757.774,31.48
758.274,31.48
758.776,31.48
759.278,31.48
759.780,31.48
760.280,31.48
760.782,31.48
761.284,31.48
761.786,31.48
762.286,31.48
762.788,31.48
763.290,31.48
763.792,31.51
764.292,31.48
764.794,31.48
765.296,31.48
765.798,31.48
766.298,31.48
766.800,31.48
767.302,31.51
767.804,31.51
768.306,31.51
768.806,31.51
769.308,31.51
769.810,31.51
770.312,31.51
770.812,31.51
771.314,31.51
771.816,31.51
772.318,31.51
772.818,31.51
773.320,31.51
773.822,31.51
774.324,31.51
774.824,31.51
775.326,31.51
775.828,31.51
776.330,31.51
776.830,31.51
777.332,31.54
777.834,31.51
778.336,31.54
778.836,31.51
779.338,31.51
779.840,31.51
780.342,31.51
780.843,31.51
781.344,31.51
781.846,31.51
782.348,31.51
782.849,31.51
783.350,31.51
783.852,31.51
784.354,31.51
784.855,31.51
785.356,31.51
785.858,31.51
786.360,31.51
786.861,31.51
787.362,31.51
787.864,31.51
788.366,31.51
788.867,31.51
789.368,31.51
789.870,31.54
790.372,31.51
790.873,31.51
791.374,31.51
791.876,31.51
792.378,31.51
792.879,31.51
793.381,31.51
793.882,31.51
794.384,31.51
794.885,31.51
795.387,31.51
795.888,31.51
796.390,31.51
796.892,31.51
797.393,31.51
797.894,31.51
798.396,31.54
798.898,31.51
799.399,31.51
799.900,31.51
