temps_s,temperature_C
648.944,33.91
649.445,33.91
649.946,33.91
650.448,33.91
650.950,33.91
651.451,33.91
651.953,33.91
652.454,33.94
652.956,33.94
653.458,33.94
653.959,33.94
654.460,33.94
654.962,33.94
655.464,33.94
655.965,33.94
656.466,33.94
656.968,33.94
657.470,33.94
657.971,33.94
658.472,33.94
658.974,33.94
659.476,33.94
659.977,33.94
660.478,33.94
660.980,33.94
661.482,33.94
661.983,33.94
662.484,33.94
662.986,33.94
663.488,33.94
663.989,33.94
664.490,33.94
664.992,33.94
665.494,33.94
665.995,33.94
666.496,33.98
666.998,33.98
667.500,33.94
668.001,33.98
668.502,33.94
669.004,33.98
669.506,33.94
670.007,33.94
670.508,33.94
671.010,33.94
671.512,33.94
672.013,33.94
672.514,33.94
673.016,33.94
673.518,33.94
674.019,33.94
674.520,33.94
675.022,33.94
675.524,33.94
676.025,33.94
676.526,33.94
677.028,33.94
677.530,33.94
678.031,33.94
678.532,33.94
679.034,33.94
679.536,33.94
680.038,33.94
680.538,33.94
681.040,33.91
681.542,33.94
682.044,33.91
682.545,33.94
683.046,33.94
683.548,33.91
684.050,33.91
684.551,33.91
685.052,33.94
685.554,33.94
686.056,33.91
686.557,33.91
687.058,33.94
687.560,33.91
688.062,33.91
688.563,33.91
689.064,33.91
689.566,33.94
690.068,33.94
690.569,33.94
691.070,33.91
691.572,33.91
692.074,33.94
692.575,33.94
693.076,33.94
693.578,33.94
694.080,33.94
694.581,33.91
695.082,33.94
695.584,33.94
696.086,33.94
696.587,33.94
697.088,33.94
697.590,33.94
698.092,33.94
698.593,34.04
699.094,33.94
699.596,33.94
700.098,33.94
700.599,33.91
701.100,33.94
701.602,33.94
702.104,33.94
702.605,33.94
703.106,33.91
703.608,33.94
704.110,33.94
704.612,33.94
705.112,33.94
705.614,33.94
706.116,33.94
706.618,33.94
707.118,33.94
707.620,33.94
708.122,33.94
708.624,33.94
709.124,33.94
709.626,33.94
710.128,33.94
710.630,33.94
711.130,33.94
711.632,33.94
712.134,33.94
712.636,33.94
713.137,33.94
713.638,33.91
714.140,33.94
714.642,33.94
715.143,33.91
715.644,33.94
716.146,33.94
716.648,33.91
717.149,33.94
717.650,33.91
718.152,33.91
718.654,33.91
719.156,33.91
719.656,33.91
720.158,33.91
720.660,33.91
721.162,33.91
721.662,33.91
722.164,33.91
722.666,33.91
723.168,33.91
723.668,33.91
724.170,33.91
724.672,33.91
725.174,33.91
725.674,33.91
726.176,33.91
726.678,33.91
727.180,33.91
727.680,33.91
728.182,33.91
728.684,33.91
729.186,33.91
729.686,33.91
730.188,33.91
730.690,33.91
731.192,33.91
731.692,33.91
732.194,33.91
732.696,33.91
733.198,33.91
733.699,33.91
734.200,33.91
734.702,33.91
735.204,33.91
735.705,33.88
736.206,33.91
736.708,33.88
737.210,33.88
737.711,33.88
738.212,33.88
738.714,33.88
739.216,33.88
739.717,33.91
740.218,33.88
740.720,33.88
741.222,33.88
741.724,33.88
742.224,33.88
