temps_s,T1_C,T2_C,T3_C
878.331,28.89,27.23,26.95
878.834,28.89,27.23,26.95
879.338,28.89,27.23,26.95
879.841,28.89,27.23,26.95
880.344,28.89,27.23,26.95
880.847,28.89,27.23,26.95
881.351,28.89,27.23,26.95
881.854,28.89,27.23,26.95
882.358,28.92,27.23,26.95
882.860,28.92,27.23,26.95
883.364,28.92,27.23,26.95
883.868,28.92,27.23,26.95
884.371,28.92,27.23,26.95
884.875,28.92,27.23,26.95
885.377,28.92,27.23,26.95
885.881,28.92,27.23,26.95
886.384,28.92,27.23,26.95
886.888,28.92,27.23,26.95
887.391,28.92,27.23,26.95
887.894,28.92,27.23,26.95
888.398,28.92,27.26,26.95
888.901,28.92,27.26,26.95
889.405,28.92,27.26,26.95
889.908,28.92,27.23,26.95
890.411,28.92,27.26,26.95
890.914,28.92,27.26,26.95
891.418,28.92,27.26,26.95
891.921,28.92,27.26,26.95
892.425,28.92,27.26,26.95
892.927,28.92,27.26,26.95
893.431,28.92,27.26,26.95
