temps_s,T1_C,T2_C,T3_C
878.288,18.05,19.60,19.97
878.791,18.05,19.60,19.97
879.295,18.05,19.60,19.97
879.798,18.01,19.60,19.97
880.301,18.05,19.60,19.97
880.804,18.05,19.60,19.97
881.308,18.05,19.60,19.97
881.812,18.05,19.60,19.97
882.315,18.05,19.60,19.97
882.818,18.05,19.60,19.97
883.321,18.05,19.60,19.97
883.825,18.05,19.60,19.97
884.328,18.05,19.60,19.97
884.832,18.05,19.60,19.97
885.334,18.05,19.60,19.97
885.838,18.05,19.60,19.97
886.341,18.05,19.60,19.97
886.845,18.05,19.60,19.97
887.348,18.05,19.60,19.93
887.851,18.05,19.60,19.93
888.354,18.05,19.60,19.97
888.858,18.05,19.60,19.97
889.361,18.05,19.60,19.97
889.865,18.05,19.60,19.97
890.367,18.05,19.60,19.93
890.871,18.05,19.60,19.97
891.374,18.01,19.60,19.97
891.878,18.05,19.60,19.97
892.381,18.01,19.60,19.97
892.884,18.05,19.60,19.97
893.387,18.05,19.60,19.97
893.891,18.05,19.60,19.97
894.394,18.05,19.60,19.97
894.898,18.05,19.60,19.97
895.400,18.05,19.60,19.93
895.904,18.05,19.60,19.97
896.407,18.05,19.60,19.97
896.911,18.05,19.60,19.97
897.413,18.05,19.60,19.97
897.917,18.05,19.60,19.97
898.420,18.01,19.60,19.97
898.924,18.05,19.60,19.97
899.427,18.01,19.60,19.97
899.930,18.05,19.60,19.97
900.433,18.05,19.60,19.97
900.937,18.05,19.60,19.97
901.440,18.05,19.60,19.97
901.944,18.05,19.60,19.97
902.446,18.05,19.60,19.97
902.950,18.05,19.60,19.97
903.453,18.01,19.60,19.97
903.957,18.01,19.60,19.97
904.460,18.05,19.60,19.97
904.963,18.01,19.60,19.97
905.466,18.05,19.60,19.97
905.970,18.01,19.60,19.93
906.473,18.01,19.60,19.97
906.977,18.01,19.60,19.97
907.479,18.01,19.60,19.97
907.983,18.01,19.60,19.97
908.486,18.01,19.60,19.93
908.990,18.01,19.60,19.97
909.494,18.01,19.60,19.93
909.996,18.01,19.60,19.97
910.500,18.01,19.60,19.93
911.003,18.01,19.60,19.93
911.507,18.01,19.60,19.97
912.010,18.01,19.60,19.93
912.513,18.01,19.60,19.97
913.016,18.01,19.60,19.97
913.520,18.01,19.60,19.97
914.023,18.01,19.60,19.97
914.527,18.01,19.60,19.93
915.029,18.01,19.60,19.93
915.533,18.01,19.60,19.93
916.036,18.01,19.57,19.97
916.540,18.01,19.60,19.97
917.043,18.01,19.57,19.97
917.546,18.01,19.60,19.97
918.049,18.01,19.60,19.93
918.553,18.01,19.60,19.93
919.056,18.01,19.60,19.93
919.560,18.01,19.57,19.93
920.062,18.01,19.57,19.93
920.566,18.01,19.57,19.93
921.069,18.01,19.60,19.93
921.573,18.01,19.60,19.93
922.076,17.97,19.57,19.93
922.579,18.01,19.57,19.93
923.082,18.01,19.57,19.93
923.586,18.01,19.57,19.93
924.089,18.01,19.57,19.93
924.593,17.97,19.57,19.93
925.095,17.97,19.57,19.93
925.599,17.97,19.57,19.93
926.102,17.97,19.57,19.93
926.606,17.97,19.57,19.93
927.108,17.97,19.57,19.93
927.612,17.97,19.57,19.93
928.115,17.97,19.57,19.93
928.619,17.97,19.57,19.93
929.123,17.97,19.57,19.93
929.625,17.97,19.57,19.93
930.129,18.01,19.57,19.93
930.632,17.97,19.57,19.93
931.136,17.97,19.57,19.93
931.639,18.01,19.57,19.93
932.142,18.01,19.57,19.93
932.645,18.01,19.57,19.93
933.149,18.01,19.57,19.93
933.652,18.01,19.57,19.93
934.156,17.97,19.57,19.93
934.658,17.97,19.57,19.93
935.162,17.97,19.57,19.93
935.665,17.97,19.57,19.93
936.169,17.97,19.57,19.93
936.672,18.01,19.57,19.93
937.175,18.01,19.57,19.93
937.678,17.97,19.57,19.93
938.182,17.97,19.57,19.93
938.685,17.97,19.57,19.93
939.189,17.97,19.57,19.93
939.691,17.97,19.57,19.93
940.195,17.97,19.57,19.93
940.699,17.97,19.57,19.93
941.202,17.97,19.57,19.93
941.706,18.01,19.57,19.93
942.208,18.01,19.57,19.93
942.712,18.01,19.57,19.93
943.215,18.01,19.57,19.93
943.719,18.01,19.57,19.93
944.222,17.97,19.57,19.93
944.725,17.97,19.57,19.93
945.228,17.97,19.57,19.93
945.732,17.97,19.57,19.93
946.235,17.97,19.57,19.93
946.739,17.97,19.57,19.93
947.241,17.97,19.57,19.93
947.745,17.97,19.57,19.93
948.248,17.97,19.57,19.93
948.752,17.97,19.57,19.93
949.255,17.97,19.57,19.93
949.758,17.97,19.57,19.93
950.261,17.97,19.57,19.93
950.765,17.97,19.57,19.93
951.269,17.97,19.57,19.93
951.772,17.97,19.57,19.93
952.275,17.97,19.57,19.93
952.778,18.01,19.57,19.93
953.282,18.01,19.57,19.93
953.785,18.01,19.57,19.93
954.289,18.01,19.57,19.93
954.791,18.01,19.57,19.93
955.295,17.97,19.57,19.93
955.798,18.01,19.57,19.93
956.302,18.01,19.57,19.93
956.804,18.01,19.57,19.93
957.308,18.01,19.57,19.93
957.811,18.01,19.57,19.93
958.315,18.01,19.57,19.93
958.818,18.01,19.57,19.93
959.321,18.01,19.57,19.93
959.824,18.01,19.57,19.93
960.328,18.01,19.57,19.93
960.831,18.01,19.57,19.93
961.335,18.01,19.57,19.93
961.837,18.01,19.57,19.93
962.341,18.01,19.57,19.93
962.844,18.01,19.57,19.93
963.348,18.01,19.57,19.93
963.851,18.01,19.57,19.93
964.354,18.01,19.57,19.93
964.857,18.01,19.57,19.93
965.361,18.01,19.57,19.93
965.864,18.01,19.57,19.89
966.368,18.01,19.57,19.89
966.871,18.01,19.57,19.89
967.374,18.01,19.57,19.89
967.878,18.01,19.57,19.89
968.381,18.01,19.57,19.93
968.885,18.01,19.57,19.89
969.387,18.01,19.57,19.89
969.891,18.01,19.57,19.93
970.394,18.01,19.57,19.89
970.898,18.01,19.57,19.89
971.401,18.05,19.57,19.89
971.904,18.01,19.57,19.89
972.407,18.01,19.57,19.89
972.911,18.01,19.57,19.89
973.414,18.01,19.57,19.89
973.918,18.01,19.57,19.89
974.420,18.05,19.57,19.89
974.924,18.05,19.57,19.89
975.427,18.01,19.57,19.89
975.931,18.01,19.57,19.89
976.434,18.01,19.57,19.89
