temps_s,temperature_C
469.405,31.34
469.907,31.34
470.408,31.34
470.909,31.34
471.411,31.34
471.913,31.36
472.414,31.36
472.915,31.34
473.417,31.34
473.919,31.34
474.420,31.34
474.921,31.34
475.423,31.34
475.925,31.34
476.426,31.32
476.927,31.32
477.429,31.32
477.931,31.32
478.433,31.29
478.933,31.29
479.435,31.29
479.937,31.29
480.439,31.29
480.939,31.29
481.441,31.29
481.943,31.29
482.445,31.27
482.945,31.27
483.447,31.27
483.949,31.27
484.451,31.27
484.951,31.27
485.453,31.29
485.955,31.29
486.457,31.29
486.958,31.29
487.459,31.32
487.961,31.32
488.463,31.32
488.964,31.32
489.465,31.34
489.967,31.34
490.469,31.34
490.970,31.34
491.471,31.34
491.973,31.34
492.475,31.34
492.977,31.34
493.477,31.36
493.979,31.36
494.481,31.36
494.983,31.36
495.483,31.36
495.985,31.36
496.487,31.36
496.989,31.36
497.490,31.36
497.991,31.36
498.493,31.36
498.995,31.36
499.496,31.38
499.997,31.36
500.499,31.38
501.001,31.38
501.502,31.38
502.003,31.38
502.505,31.38
503.007,31.38
503.508,31.38
504.009,31.41
504.511,31.41
505.013,31.38
505.514,31.38
506.015,31.38
506.517,31.38
507.019,31.38
507.520,31.38
508.021,31.41
508.523,31.38
509.025,31.41
509.526,31.41
510.028,31.41
510.529,31.41
511.031,31.41
511.532,31.38
512.034,31.41
512.535,31.38
513.037,31.38
513.538,31.38
514.040,31.38
514.541,31.38
515.043,31.38
515.544,31.38
516.046,31.41
516.547,31.41
517.049,31.41
517.550,31.38
518.052,31.38
518.553,31.41
519.055,31.41
519.556,31.41
520.058,31.41
520.559,31.41
521.061,31.41
521.562,31.41
522.064,31.41
522.566,31.41
523.067,31.41
523.569,31.41
524.070,31.41
524.572,31.41
525.073,31.41
525.575,31.41
526.076,31.41
526.578,31.41
527.079,31.41
527.581,31.41
528.082,31.38
528.584,31.38
529.085,31.38
529.587,31.38
530.088,31.41
530.590,31.41
531.091,31.41
531.593,31.38
532.094,31.38
532.596,31.41
533.097,31.41
533.599,31.41
534.100,31.41
534.602,31.41
535.104,31.41
535.605,31.41
536.106,31.41
536.608,31.41
537.110,31.41
537.611,31.41
538.112,31.41
538.614,31.41
539.116,31.41
539.617,31.41
540.118,31.43
540.620,31.41
541.122,31.41
541.623,31.41
542.124,31.41
542.626,31.41
543.128,31.41
543.630,31.41
544.130,31.43
544.632,31.43
545.134,31.43
545.636,31.43
546.136,31.43
546.638,31.43
547.140,31.41
547.642,31.43
548.142,31.41
548.644,31.41
549.146,31.41
549.648,31.41
